"Handy iPhone 6, 16 GB", 2014, 11, 24, 00.00, False, False, Lager Geschenke, fail, AA
"Handy iPhone 6, 16 GB", 2014, 11, 24, 00.00, False, False, Lager Geschenke, fail, AA
"Schachspiel 'Warrior of the great Steppe'", 2014, 11, 09, 00.00, False, False, Lager Geschenke, fail, AA
"lackiertes Holz mit Uhr", 2014, 11, 12, 00.00, False, False, Lager Geschenke, fail, AA
"Weinkelch", 2014, 09, 09, 00.00, False, False, Lager Geschenke, fail, AA
"Weinkelch", 2014, 09, 09, 00.00, False, False, Lager Geschenke, fail, AA
"Holzschatulle", 2014, 11, 13, 00.00, False, False, Lager Geschenke, fail, AA
"Holzschatulle mit Teeglas+Löffel", 2014, 11, 18, 00.00, False, False, Lager Geschenke, fail, AA
"bunt bemalter Wand-Holzteller", 2014, 11, 18, 00.00, False, False, Lager Geschenke, fail, AA
"gerahmtes Bild", 2014, 11, 18, 00.00, False, False, Lager Geschenke, fail, AA
"gesticktes Motiv im Kupferrahmen", 2014, 11, 15, 00.00, False, False, Lager Geschenke, fail, AA
"Madonna im Perlmuttrahmen", 2014, 11, 15, 00.00, False, False, Lager Geschenke, fail, AA
"Deko-Holzkamm", 2014, 11, 19, 00.00, False, False, Lager Geschenke, fail, AA
"Besteck, verziert", 2014, 11, 19, 00.00, False, False, Lager Geschenke, fail, AA
"Obstschale bunt", 2014, 11, 19, 00.00, False, False, Lager Geschenke, fail, AA
"1 Medaille zum 50. Jahrestag dipl. Bez.", 2014, 11, 21, 00.00, False, False, Lager Geschenke, fail, AA
"1 Vase, Beutel mit Pistazien fehlte", 2014, 11, 17, 00.00, False, False, Lager Geschenke, fail, AA
"1 Porzellan-Elefant", 2014, 11, 11, 00.00, False, False, Lager Geschenke, fail, AA
"ungarische Porzellanbox", 2014, 11, 21, 00.00, False, False, Lager Geschenke, fail, AA
"kleine Steinvase mit Metallständer", 2014, 11, 21, 00.00, False, False, Lager Geschenke, fail, AA
"lgemälde auf Leinwand, goldfarbener Rahmen, Berglandschaft mit Fluss, ca. 90x65cm", 2006, 04, 25, 00.00, False, False, Lager Geschenke, fail, AA
"Mathila Painting Bharti Dayal'", Größe 91x70cm", 2006, 04, 24, 00.00, False, False, Lager Geschenke, fail
"Bildband Kasachstan und Bild aus Leder, im Rahmen gespannt, Jagdszene, Größe 58x50cm", 2006, 05, 19, 00.00, False, False, Lager Geschenke, fail, AA
"Bild vom Glockenturm Ivans des Großen/ Kathedralplatz Kreml, Arkhangelski Kathedrale, Titel in kyrillischen Buchstaben, 19. JH, Holzrahmen 51x62cm", 2006, 06, 29, 00.00, False, False, Lager Geschenke, fail, AA
"Bild gerahmt mit Passepartout von Eduard Garreaud ca 50x42cm", 2006, 10, 19, 00.00, False, False, Lager Geschenke, fail, AA
"Bild in verzierten Goldrahmen 40cm breit und 43cm hoch", 2006, 11, 03, 00.00, False, False, Lager Geschenke, fail, AA
"Bild Kupferportal mit Kacheln ca 50x65cm", 2006, 12, 22, 00.00, False, False, Lager Geschenke, fail, AA
"Bild Grüne Quadrate ca 58cm breit", 2006, 12, 20, 00.00, False, False, Lager Geschenke, fail, AA
"Bild im Metallrahmen, Metall- Brunnenabbildung und Säulen mit schwarzen Rosen ca. 35x25cm", 2006, 11, 14, 00.00, False, False, Lager Geschenke, fail, AA
"2 Bilder Geschichtsbaum", 2007, 03, 24, 00.00, False, False, Lager Geschenke, fail, AA
"Bild 56x45cm", 2007, 05, 29, 00.00, False, False, Lager Geschenke, fail, AA
"Brief in Bilderrahmen (kaputt)", 2007, 07, 14, 00.00, False, False, Lager Geschenke, fail, AA
