"Broschüren zur Stadtinforamtion, 4 Ansichtskarten, 8 Stück Süßigkeiten, incl. Beutel bei Teilnahme am internationalen Workshop in Seoul (31.08.-05.09.2011)",8,9,2011,,True,False,Behalten,success,bmas
1 Motivteller bei Teilnahme am internationalen Workshop in Seoul (31.08.-05.09.2011),8,9,2011,,True,False,Behalten,success,bmas
1 ungefülltes Schmuckkästchen bei Teilnahme am internationalen Workshop in Seoul (31.08.-05.09.2011),8,9,2011,,True,False,Behalten,success,bmas
"1 Notizzettelhalter, 1 Schlüsselanhänger, 1 Anstecknadel bei Teilnahme am internationalen Workshop in Seoul (31.08.-05.09.2011)",8,9,2011,,True,False,Behalten,success,bmas
"15-teiliges Besteckset, bestehend aus Löffeln und Esstäbchen bei Teilnahme am internationalen Workshop in Seoul (31.08.-05.09.2011)",8,9,2011,,True,False,Behalten,success,bmas
1 Fächer bei Teilnahme am internationalen Workshop in Seoul (31.08.-05.09.2011),8,9,2011,,True,False,Behalten,success,bmas
"1 Mini-Bildband Australien, 1 Anstecknadel bei Teilnahme am internationalen Workshop in Seoul (31.08.-05.09.2011)",8,9,2011,,True,False,Behalten,success,bmas
1 Minibildband Neuseeland bei Teilnahme am internationalen Workshop in Seoul (31.08.-05.09.2011),8,9,2011,,True,False,Behalten,success,bmas
1 Briefbeschwerer bei Teilnahme am internationalen Workshop in Seoul (31.08.-05.09.2011),8,9,2011,,True,False,Behalten,success,bmas
Taschenbuch von der Arbeitsgemeinschaft für Betriebl. Altersvorsorge eV).,2,12,2011,,False,True,Abgabe Dienstherr,fail,bmas
Notizbuch als Weihnachtsgeschenk und Buch als Dank für die geleistete Arbeit im Projektbeirat,25,2,2011,,True,False,Behalten,success,bmas
"Kl. Buch m. Sachgeschichten, 180g Lindt-Pralinen, Notizblock, Wandkalender",28,12,2011,,True,False,Behalten,success,bmas
65 g Lindt-Weihnachtsschokolade als Weihnachtsgruß,14,12,2011,,True,False,Behalten,success,bmas
Holzstern als Weihnachtsgruß,14,12,2011,,True,False,Behalten,success,bmas
Monatskalender 2011 (Eigenherstellung des ICP) als Neujahrsgruß,14,12,2011,,True,False,Behalten,success,bmas
Schwarzwälter Schiken Weihnachtsgruß,16,12,2011,,True,False,Behalten,success,bmas
Christstollen als Aufmerksamkeit für Weihnachten,15,12,2011,,True,False,Behalten,success,bmas
Kiste mit sechs Pears (Birnenfrüchte) als Weihnachts-/Neujahrsgruß,10,1,2011,,True,False,Behalten,success,bmas
Publikation: The White House - The History Of An American Idea bei Veranstaltung im BMAS zur deutschen Arbeitsmarktpolitik,10,6,2011,,True,False,Behalten,success,bmas
Thermobecher,18,11,2011,,True,False,Behalten,success,bmas
"Schreibblock, Kugelschreiber, Klebezettel von Bund-Länder-Ausschuss ",18,7,2011,,True,False,Behalten,success,bmas
