Münzen, Auswärtiges Amt, 2013/05/28, , Lager Geschenke, AA, fail 
Tuch/DVD/Broschüre, Auswärtiges Amt, 2012/11/30, , Lager Geschenke, AA, fail 
Messing Eiswagen mit Eismann und Sonnenschirm, Auswärtiges Amt, 2013/06/04, , Lager Geschenke, AA, fail 
Runder silberfarbener Teller, Auswärtiges Amt, 2013/06/13, , Lager Geschenke, AA, fail 
Armreif aus Jade, Auswärtiges Amt, 2013/06/18, , Lager Geschenke, AA, fail 
Symbols of Ireland Harp, Auswärtiges Amt, 2013/06/26, , Lager Geschenke, AA, fail 
Silberschale in Schwanenform, Auswärtiges Amt, 2013/07/02, , Lager Geschenke, AA, fail 
Silbermünze und Silber Banknote, Auswärtiges Amt, 2013/07/02, , Lager Geschenke, AA, fail 
Teller mit Motiv Red Castle Tripolis, Auswärtiges Amt, 2013/07/03, , Lager Geschenke, AA, fail 
Buch American National Parks, Auswärtiges Amt, 1905/07/04, , Bibliothek Büro StS Braun, AA, fail 
Wappen der Palästinensischen Polizei, Auswärtiges Amt, 2012, , Lager Geschenke, AA, fail 
Holzvase mit Schatulle, Auswärtiges Amt, 2012, , Lager Geschenke, AA, fail 
Porzellan-Teedose u. Porzellan- Schale mit Deckel, Auswärtiges Amt, 2012, , Lager Geschenke, AA, fail 
Silberschatulle in Holzschatulle, Auswärtiges Amt, 2012, , Lager Geschenke, AA, fail 
Porzellanteller, versch. Grüntöne und rosa (Größe eines Desserttellers), Auswärtiges Amt, 2012, , Lager Geschenke, AA, fail 
Bilderrahmen, Auswärtiges Amt, 2012, , Lager Geschenke, AA, fail 
Buch Ein Reformer auf dem Thron, Auswärtiges Amt, 2012, , Bibliothek 117, AA, fail 
Afghanischer Teppich  Brücke , Maße ca. 100cm x 120cm, Auswärtiges Amt, 2012, , Büro StS Braun, AA, fail 
2x Bahrain Delmon Seals 3000 B.C., Auswärtiges Amt, 2012, , Lager Geschenke, AA, fail 
Bilderrahmen sowie bild mit Blumen und Schmetterlingsmotiv aus Edelsteinen, Auswärtiges Amt, 2012, , Lager Geschenke, AA, fail 
Bilderrahmen mit Papyrusbild (From the tomp (!) of Queen Nefertari, Auswärtiges Amt, 2012, , Lager Geschenke, AA, fail 
Lederbrieftasche A4 (schwarz/braun), Auswärtiges Amt, 2013/06/26, , Lager Geschenke, AA, fail 
kleines Silbertablett mit Gravur, Auswärtiges Amt, 2013/07/04, , Lager Geschenke, AA, fail 
Porzellanskulptur LLADRO Fraternitas, 26x31, Ernest Massuet, Auswärtiges Amt, 2013/07/19, , Lager Geschenke, AA, fail 
Teppich 220x300, Auswärtiges Amt, 2013/07/30, , Büro BM, AA, success 
Gerahmte Wandstickerei, Auswärtiges Amt, 2013/08/12, , Lager Geschenke, AA, fail 
Bild Olivenbaum/Friedenstaube, Auswärtiges Amt, 2013/08/12, , Lager Geschenke, AA, fail 
Teppich 170x90cm, Auswärtiges Amt, 2013/08/14, , Lager Geschenke, AA, fail 
silberfarbener Flacon, Auswärtiges Amt, 2013/08/14, , Lager Geschenke, AA, fail 
Herrenarmbanduhr Marke Jovial (4545 G) An: Botschaft Bagdad, Auswärtiges Amt, 2013/09/09, , Lager Geschenke, AA, fail 
Vase und Elefantenstatuette - vergoldet, Auswärtiges Amt, 2013/09/09, , Lager Geschenke, AA, fail 
vergoldetes Schalenset mit Tablett, Auswärtiges Amt, 2013/09/09, , Lager Geschenke, AA, fail 
Kugelschreiber mit Krokodilsleder in Holzbox, Auswärtiges Amt, 2013/09/09, , Lager Geschenke, AA, fail 
Seidentuch, silberner Fotorahmen mit Email-Einlage (Italien), Auswärtiges Amt, 2013/09/09, , Lager Geschenke, AA, fail 
traditionelle usbekische Damenjacke - bestickt, Auswärtiges Amt, 2013/09/09, , Lager Geschenke, AA, fail 
The Michael Werner Collection - Bildband der Galerie Michael Werner I sat Beauty on my knees … and I relived her, Auswärtiges Amt, 2013/09/09, , Lager Geschenke, AA, fail 
persische Pfeife, Auswärtiges Amt, 2013/09/09, , Lager Geschenke, AA, fail 
elektronisches Gerät (Lautsprechersystem), Auswärtiges Amt, 2013/09/09, , Lager Geschenke, AA, fail 
Schreibset  Füller und Kugelschreiber der Marke Daniel Hechter) An: Botschaft Conakry, Auswärtiges Amt, 2013/09/09, , Lager Geschenke, AA, fail 
Perlenkette, Auswärtiges Amt, 2013/09/09, , Lager Geschenke, AA, fail 
4 Audio-CDs Die Saga von egill und von Grettir, Auswärtiges Amt, 2013/09/09, , Lager Geschenke, AA, fail 
Damenuhr der Firma OPTIMA An: Botschaft Bagdad, Auswärtiges Amt, 2013/09/09, , Tresor, AA, fail 
Fayence-Schale und Mokka- Tassen + Büchlein Sagesoes An: GK Bordeaux, Auswärtiges Amt, 2013/09/09, , Lager Geschenke, AA, fail 
Briefmarkensammlung An: Botschaft Peking, Auswärtiges Amt, 2013/09/09, , Lager Geschenke, AA, fail 
Schale aus böhmischem Glas mit Granatsteinen An: Botschaft Prag, Auswärtiges Amt, 2013/09/09, , Lager Geschenke, AA, fail 
Kästchen, Lapislazuli, Auswärtiges Amt, 2013/09/09, , Lager Geschenke, AA, fail 
Schale , Lapislazuli, Auswärtiges Amt, 2013/09/09, , Lager Geschenke, AA, fail 
Silberteller mit Porzellan, Auswärtiges Amt, 2013/09/09, , Lager Geschenke, AA, fail 
Kunstmappe, Auswärtiges Amt, 2013/09/09, , Lager Geschenke, AA, fail 
2 Satz Tischwäsche, Auswärtiges Amt, 2013/09/09, , Lager Geschenke, AA, fail 
Satz Olympia-Abzeichen, Auswärtiges Amt, 2013/09/09, , Lager Geschenke, AA, fail 
Porzellanschale, bemalt, Auswärtiges Amt, 2013/09/09, , Lager Geschenke, AA, fail 
silberne Gedenkmünze zu 130 Jahre Nationalbank, Auswärtiges Amt, 2013/09/09, , Lager Geschenke, AA, fail 
Kugelschreiber, Mont Blanc (Princesse de Monaco, Mod. 106632) An: Botschaft Bagdad, Auswärtiges Amt, 2013/09/09, ca. 650, Tresor, AA, fail 
Kugelschreiber  Thailand , Kästchen mit Münze (Libanon) An: Botschaft Rom, Auswärtiges Amt, 2013/09/09, , Lager Geschenke, AA, fail 
Vase und Elefantenstatuette - vergoldet, Auswärtiges Amt, 2013/09/09, , Lager Geschenke, AA, fail 
Damenuhr, Auswärtiges Amt, 2013/09/09, , Lager Geschenke, AA, fail 
Bild Tempel in Bagan, Auswärtiges Amt, 2013/09/17, , Lager Geschenke, AA, fail 
Silberschale, Auswärtiges Amt, 2013/11/19, , Lager Geschenke, AA, fail 
Holzkiste mit buntem Deckel, Auswärtiges Amt, 2013/11/05, , Lager Geschenke, AA, fail 
Replica Bronze Kolkhetian Buckle Giorgi Eteria, Auswärtiges Amt, 2013/10/07, , Lager Geschenke, AA, fail 
Holzbox mit 2 Silbermünzen mit Kirchenmotiven, Auswärtiges Amt, 2013/10/31, , Lager Geschenke, AA, fail 
Vase, Auswärtiges Amt, 2013/10/30, , Lager Geschenke, AA, fail 
Gerahmtes Bild Laiko tekma, 1995 Alfonsas Cepauskas, Auswärtiges Amt, 2013/09/07, , Lager Geschenke, AA, fail 
Teppich, Auswärtiges Amt, 2013/10/30, , Lager Geschenke, AA, fail 
Bild Abbas, Auswärtiges Amt, 2013/11/19, , Lager Geschenke, AA, fail 
Bild, Auswärtiges Amt, 2013/06/21, , Lager Geschenke, AA, fail 
silberne Manschettenknöpfe, Auswärtiges Amt, 2013/11/10, , Lager Geschenke, AA, fail 
Abbildung Maqta Fort Abu Dhabi in braunem Rahmen in Box, Auswärtiges Amt, 2013/11/12, , Lager Geschenke, AA, fail 
Segelschiff in blauem Koffer, Auswärtiges Amt, 2013/11/12, , Lager Geschenke, AA, fail 
Glasschale Villeroy & Boch mit EAD Logo, Auswärtiges Amt, 2013/11/18, , Lager Geschenke, AA, fail 
Füllhorn silberfarben mit Pferdekopf als Fuß, Auswärtiges Amt, 2013/11/18, , Lager Geschenke, AA, fail 
Stich Berg-Gletschermotiv mit Bergsteigern (schwarz-weiß) mit silbernen Rahmen, Auswärtiges Amt, 2013/11/27, , Lager Geschenke, AA, fail 
Gemälde Berg/Savanne mit Zebras, Auswärtiges Amt, 2013/12/02, , Lager Geschenke, AA, fail 
Faber-Castell Intuition Füllhalter und Drehkugelschreiber Terra, Auswärtiges Amt, 2013/12/02, Internet ca. 500, Tresor, AA, fail 
Manschettenknöpfe, Auswärtiges Amt, 2013/12/02, , Besitz BM, AA, success 
Porzellan Elefant, Auswärtiges Amt, 2013/12/16, , Lager Geschenke, AA, fail 
Narai Phand Porzellangefäß, Auswärtiges Amt, 2013/12/10, , Lager Geschenke, AA, fail 
